TIME,TEMPERATURE,PRESSURE
08:44:54,35.3,59392
08:44:56,35.3,59299
08:44:58,35.3,59212
08:45:00,35.3,59120
08:45:02,35.3,59020
08:45:04,35.3,58929
08:45:06,35.3,58824
08:45:08,35.3,58739
08:45:10,35.4,58641
08:45:12,35.4,58561
08:45:14,35.3,58469
08:45:16,35.3,58376
08:45:18,35.3,58288
08:45:20,35.3,58185
08:45:22,35.3,58092
08:45:25,35.3,58018
08:45:27,35.4,57921
08:45:29,35.4,57829
08:45:31,35.4,57737
08:45:33,35.4,57638
08:45:35,35.4,57543
08:45:37,35.4,57465
08:45:39,35.4,57387
08:45:41,35.4,57298
08:45:43,35.5,57202
08:45:45,35.5,57101
08:45:47,35.5,57007
08:45:50,35.5,56915
08:45:52,35.4,56838
08:45:54,35.4,56760
08:45:56,35.4,56651
08:45:58,35.4,56564
08:46:00,35.4,56487
08:46:02,35.4,56406
08:46:04,35.4,56307
08:46:06,35.4,56218
08:46:08,35.4,56127
08:46:10,35.4,56058
08:46:12,35.3,55960
08:46:14,35.4,55874
08:46:18,35.4,55741
08:46:20,35.4,55636
08:46:22,35.4,55554
08:46:24,35.4,55469
08:46:26,35.4,55381
08:46:28,35.4,55312
08:46:30,35.4,55206
08:46:32,35.4,55119
08:46:34,35.4,55030
08:46:36,35.4,54935
08:46:38,35.3,54854
08:46:40,35.3,54778
08:46:42,35.3,54687
08:46:44,35.4,54596
08:46:46,35.4,54510
08:46:48,35.4,54426
08:46:50,35.4,54342
08:46:53,35.4,54254
08:46:55,35.4,54168
08:46:57,35.4,54096
08:46:59,35.4,54035
08:47:01,35.4,53946
08:47:03,35.4,53852
08:47:05,35.4,53775
08:47:07,35.4,53689
08:47:09,35.4,53598
08:47:11,35.4,53511
08:47:13,35.4,53436
08:47:17,35.4,53295
08:47:19,35.4,53212
08:47:21,35.4,53121
08:47:23,35.4,53045
08:47:25,35.4,52945
08:47:27,35.4,52849
08:47:29,35.4,52770
08:47:31,35.4,52677
08:47:33,35.4,52598
08:47:35,35.4,52520
08:47:38,35.4,52415
08:47:40,35.4,52328
08:47:42,35.4,52244
08:47:44,35.4,52157
08:47:46,35.4,52076
08:47:48,35.4,51991
08:47:50,35.4,51904
08:47:52,35.4,51808
08:47:54,35.4,51724
08:47:56,35.4,51642
08:47:58,35.4,51564
08:48:00,35.4,51482
08:48:04,35.4,51310
08:48:06,35.4,51227
08:48:08,35.4,51147
08:48:10,35.4,51056
08:48:12,35.4,50971
08:48:14,35.4,50911
08:48:16,35.4,50834
08:48:18,35.4,50756
08:48:20,35.4,50665
08:48:22,35.4,50577
08:48:24,35.4,50496
08:48:26,35.4,50408
08:48:28,35.4,50341
08:48:30,35.4,50274
08:48:32,35.4,50202
08:48:34,35.4,50124
08:48:36,35.4,50048
08:48:38,35.4,49972
08:48:40,35.5,49887
08:48:42,35.5,49805
08:48:44,35.5,49728
08:48:46,35.5,49643
08:48:48,35.5,49566
08:48:50,35.5,49494
08:48:52,35.5,49393
08:48:54,35.5,49319
08:48:56,35.5,49226
08:48:58,35.5,49150
08:49:00,35.5,49075
08:49:03,35.5,48984
08:49:05,35.5,48908
08:49:07,35.5,48816
08:49:09,35.5,48739
08:49:11,35.5,48649
08:49:13,35.5,48571
08:49:15,35.5,48489
08:49:17,35.5,48405
08:49:19,35.5,48340
08:49:22,35.5,48290
08:49:24,35.5,48203
08:49:26,35.5,48126
08:49:27,35.5,48038
08:49:29,35.5,47948
08:49:32,35.5,47880
08:49:34,35.5,47794
08:49:36,35.5,47725
08:49:38,35.5,47652
08:49:40,35.5,47573
08:49:42,35.5,47499
08:49:44,35.5,47422
08:49:46,35.5,47347
08:49:48,35.5,47281
08:49:50,35.5,47186
08:49:52,35.5,47123
08:49:54,35.5,47042
08:49:56,35.5,46978
08:49:58,35.5,46887
08:50:00,35.5,46805
08:50:03,35.5,46732
08:50:05,35.5,46651
08:50:07,35.5,46582
08:50:09,35.5,46511
08:50:11,35.5,46435
08:50:13,35.5,46358
08:50:15,35.5,46279
08:50:17,35.5,46192
08:50:19,35.5,46139
08:50:22,35.5,45999
08:50:24,35.5,45936
08:50:26,35.4,45863
08:50:28,35.4,45784
08:50:30,35.4,45711
08:50:32,35.4,45658
08:50:34,35.4,45589
08:50:37,35.4,45498
08:50:39,35.4,45418
08:50:41,35.4,45347
08:50:43,35.4,45284
08:50:45,35.4,45206
08:50:47,35.4,45128
08:50:49,35.4,45063
08:50:51,35.4,44995
08:50:53,35.4,44924
08:50:55,35.4,44861
08:50:57,35.4,44778
08:50:59,35.4,44704
08:51:01,35.4,44625
08:51:03,35.4,44553
08:51:05,35.4,44497
08:51:07,35.4,44422
08:51:10,35.4,44362
08:51:12,35.4,44277
08:51:14,35.4,44215
08:51:16,35.4,44138
08:51:18,35.4,44066
08:51:20,35.4,44009
08:51:22,35.4,43931
08:51:24,35.4,43874
08:51:26,35.4,43808
08:51:28,35.4,43730
08:51:30,35.4,43664
08:51:32,35.4,43607
08:51:34,35.4,43528
08:51:36,35.4,43462
08:51:38,35.4,43384
08:51:40,35.4,43321
08:51:42,35.4,43250
08:51:44,35.4,43167
08:51:46,35.4,43119
08:51:49,35.4,43036
08:51:51,35.4,42973
08:51:53,35.4,42916
08:51:55,35.4,42837
08:51:58,35.4,42731
08:52:00,35.4,42677
08:52:02,35.4,42600
08:52:04,35.4,42524
08:52:06,35.4,42449
08:52:08,35.4,42368
08:52:10,35.3,42303
08:52:12,35.4,42231
08:52:14,35.3,42164
08:52:16,35.3,42088
08:52:18,35.3,42021
08:52:21,35.3,41961
08:52:23,35.3,41868
08:52:25,35.3,41776
08:52:27,35.3,41700
08:52:29,35.3,41633
08:52:31,35.3,41563
08:52:33,35.3,41496
08:52:35,35.3,41424
08:52:37,35.3,41363
08:52:39,35.3,41304
08:52:41,35.3,41219
08:52:43,35.3,41147
08:52:45,35.4,41073
08:52:47,35.4,40986
08:52:49,35.3,40918
08:52:51,35.3,40868
08:52:53,35.3,40806
08:52:55,35.3,40739
08:52:57,35.3,40651
08:52:59,35.3,40582
08:53:01,35.3,40520
08:53:03,35.3,40444
08:53:06,35.4,40384
08:53:08,35.3,40300
08:53:10,35.3,40225
08:53:12,35.3,40144
08:53:15,35.3,40089
08:53:17,35.3,40010
08:53:19,35.3,39937
08:53:21,35.3,39875
08:53:24,35.3,39768
08:53:26,35.3,39684
08:53:29,35.3,39618
08:53:31,35.3,39556
08:53:33,35.3,39482
08:53:35,35.3,39413
08:53:37,35.3,39342
08:53:39,35.3,39275
08:53:41,35.3,39213
08:53:43,35.4,39160
08:53:45,35.4,39098
08:53:47,35.3,39027
08:53:49,35.4,38965
08:53:51,35.4,38908
08:53:53,35.4,38841
08:53:55,35.4,38781
08:53:57,35.4,38705
08:53:59,35.4,38632
08:54:01,35.4,38575
08:54:03,35.4,38516
08:54:05,35.4,38447
08:54:07,35.4,38367
08:54:09,35.4,38291
08:54:11,35.4,38218
08:54:13,35.3,38143
08:54:15,35.3,38079
08:54:17,35.3,38013
08:54:19,35.3,37937
08:54:21,35.3,37866
08:54:23,35.3,37805
08:54:26,35.3,37724
08:54:28,35.3,37652
08:54:30,35.3,37582
08:54:31,35.3,37519
08:54:34,35.3,37456
08:54:36,35.3,37389
08:54:38,35.3,37325
08:54:40,35.3,37256
08:54:42,35.3,37181
08:54:44,35.3,37109
08:54:46,35.3,37042
08:54:48,35.3,36987
08:54:50,35.3,36928
08:54:52,35.3,36860
08:54:54,35.3,36799
08:54:56,35.3,36729
08:54:58,35.3,36658
08:55:00,35.3,36595
08:55:02,35.3,36533
08:55:04,35.3,36454
08:55:06,35.3,36381
08:55:08,35.3,36323
08:55:10,35.3,36262
08:55:12,35.3,36190
08:55:14,35.3,36113
08:55:16,35.3,36036
08:55:20,35.3,35930
08:55:22,35.3,35869
08:55:25,35.3,35804
08:55:27,35.3,35731
08:55:29,35.3,35671
08:55:31,35.3,35615
08:55:33,35.3,35575
08:55:35,35.3,35534
08:55:37,35.3,35474
08:55:39,35.2,35411
08:55:41,35.2,35341
08:55:43,35.2,35276
08:55:45,35.2,35214
08:55:47,35.2,35152
08:55:49,35.2,35088
08:55:51,35.2,35033
08:55:53,35.2,34968
08:55:55,35.2,34896
08:55:57,35.2,34823
08:55:59,35.2,34758
08:56:01,35.2,34694
08:56:03,35.2,34635
08:56:05,35.2,34558
08:56:07,35.2,34485
08:56:09,35.2,34427
08:56:11,35.2,34369
08:56:13,35.2,34296
08:56:15,35.2,34243
08:56:18,35.2,34160
08:56:20,35.2,34114
08:56:22,35.2,34048
08:56:24,35.2,33980
08:56:27,35.2,33930
08:56:29,35.2,33872
08:56:31,35.2,33821
08:56:33,35.2,33756
08:56:35,35.1,33701
08:56:37,35.1,33639
08:56:39,35.1,33580
08:56:41,35.1,33515
08:56:43,35.1,33465
08:56:45,35.1,33401
08:56:47,35.1,33337
08:56:49,35.1,33277
08:56:51,35.1,33213
08:56:53,35.1,33144
08:56:55,35.1,33090
08:56:57,35.1,33023
08:57:00,35.1,32971
08:57:02,35.1,32892
08:57:04,35.1,32827
08:57:06,35.1,32764
08:57:08,35.1,32698
08:57:10,35.1,32649
08:57:12,35.1,32598
08:57:14,35.1,32533
08:57:16,35,32480
08:57:18,35,32417
08:57:20,35,32360
08:57:22,35,32301
08:57:24,35,32237
08:57:26,35,32170
08:57:28,35,32112
08:57:32,35,32008
08:57:34,35,31948
08:57:37,35,31883
08:57:39,35,31825
08:57:41,35,31768
08:57:43,35,31723
08:57:45,35.1,31662
08:57:47,35,31603
08:57:49,35,31559
08:57:51,35,31496
08:57:53,35,31439
08:57:55,35,31390
08:57:57,34.9,31330
08:57:59,34.9,31280
08:58:02,34.9,31217
08:58:04,34.9,31146
08:58:06,34.9,31092
08:58:08,34.9,31041
08:58:10,34.9,30983
08:58:12,34.9,30927
08:58:14,34.9,30875
08:58:16,34.9,30832
08:58:18,34.9,30769
08:58:20,34.9,30710
08:58:22,34.9,30646
08:58:24,34.9,30584
08:58:27,34.9,30533
08:58:29,34.9,30502
08:58:31,34.9,30460
08:58:33,34.9,30399
08:58:35,34.9,30332
08:58:37,34.9,30290
08:58:39,34.9,30258
08:58:41,34.9,30231
08:58:43,34.9,30194
08:58:45,34.9,30123
08:58:47,34.9,30061
08:58:49,34.9,30003
08:58:51,34.9,29952
08:58:53,34.9,29902
08:58:55,34.9,29860
08:58:57,34.9,29797
08:58:59,34.8,29735
08:59:01,34.8,29653
08:59:03,34.8,29599
08:59:05,34.8,29550
08:59:07,34.8,29491
08:59:09,34.8,29431
08:59:11,34.8,29369
08:59:13,34.8,29303
08:59:15,34.8,29258
08:59:17,34.7,29218
08:59:20,34.8,29189
08:59:22,34.8,29119
08:59:24,34.8,29054
08:59:26,34.7,28985
08:59:28,34.7,28918
08:59:30,34.7,28858
08:59:32,34.7,28805
08:59:34,34.7,28750
08:59:36,34.7,28699
08:59:38,34.7,28671
08:59:40,34.7,28640
08:59:42,34.7,28587
08:59:44,34.7,28530
08:59:46,34.7,28456
08:59:48,34.7,28419
08:59:50,34.7,28373
08:59:52,34.7,28350
08:59:54,34.7,28304
08:59:57,34.7,28248
08:59:59,34.7,28190
09:00:01,34.6,28135
09:00:03,34.6,28092
09:00:05,34.6,28046
09:00:07,34.6,27995
09:00:09,34.6,27950
09:00:11,34.6,27915
09:00:13,34.6,27890
09:00:15,34.6,27854
09:00:17,34.6,27825
09:00:19,34.6,27787
09:00:21,34.6,27730
09:00:23,34.6,27680
09:00:25,34.6,27632
09:00:27,34.6,27592
09:00:29,34.6,27526
09:00:31,34.6,27471
09:00:33,34.6,27412
09:00:35,34.5,27370
09:00:37,34.5,27332
09:00:39,34.5,27288
09:00:41,34.5,27236
09:00:43,34.5,27173
09:00:45,34.5,27110
09:00:47,34.5,27053
09:00:49,34.5,27007
09:00:51,34.5,26951
09:00:53,34.4,26895
09:00:55,34.5,26853
09:00:57,34.5,26821
09:00:59,34.4,26785
09:01:01,34.4,26733
09:01:03,34.4,26700
09:01:05,34.4,26655
09:01:07,34.4,26597
09:01:09,34.4,26543
09:01:12,34.4,26496
09:01:14,34.4,26461
09:01:16,34.4,26417
09:01:18,34.4,26382
09:01:20,34.4,26333
09:01:22,34.4,26265
09:01:25,34.3,26203
09:01:27,34.3,26158
09:01:29,34.3,26105
09:01:31,34.3,26066
09:01:33,34.3,26011
09:01:35,34.3,25951
09:01:37,34.3,25894
09:01:39,34.3,25835
09:01:41,34.3,25790
09:01:43,34.3,25754
09:01:45,34.3,25715
09:01:47,34.3,25651
09:01:49,34.3,25605
09:01:51,34.3,25568
09:01:53,34.3,25535
09:01:55,34.3,25491
09:01:57,34.3,25459
09:01:59,34.2,25428
09:02:01,34.2,25390
09:02:03,34.2,25344
09:02:05,34.2,25293
09:02:07,34.2,25244
09:02:09,34.2,25208
09:02:11,34.2,25190
09:02:13,34.2,25153
09:02:16,34.2,25105
09:02:18,34.2,25050
09:02:20,34.2,24999
09:02:22,34.1,24975
09:02:24,34.1,24946
09:02:26,34.1,24908
09:02:28,34.1,24871
09:02:30,34.1,24824
09:02:32,34.1,24765
09:02:34,34.1,24709
09:02:36,34.1,24674
09:02:38,34.1,24626
09:02:40,34,24583
09:02:42,34.1,24511
09:02:44,34.1,24462
09:02:46,34.1,24433
09:02:48,34.1,24398
09:02:50,34.1,24344
09:02:52,34,24286
09:02:54,34,24234
09:02:56,34,24195
09:02:58,34,24165
09:03:00,34,24119
09:03:03,34,24057
09:03:05,34,23994
09:03:06,33.9,23933
09:03:08,33.9,23891
09:03:10,34,23871
09:03:13,33.9,23833
09:03:15,33.9,23802
09:03:17,33.9,23771
09:03:19,33.9,23731
09:03:21,33.9,23690
09:03:23,33.9,23628
09:03:25,33.9,23565
09:03:27,33.9,23509
09:03:29,33.9,23465
09:03:32,33.9,23447
09:03:34,33.9,23412
09:03:36,33.8,23385
09:03:38,33.8,23347
09:03:40,33.8,23308
09:03:42,33.8,23275
09:03:44,33.8,23240
09:03:46,33.8,23199
09:03:48,33.8,23147
09:03:50,33.8,23091
09:03:52,33.8,23041
09:03:54,33.8,22990
09:03:56,33.8,22958
09:03:58,33.7,22923
09:04:00,33.7,22900
09:04:02,33.7,22859
09:04:04,33.7,22795
09:04:06,33.7,22736
09:04:08,33.7,22685
09:04:10,33.7,22639
09:04:12,33.7,22602
09:04:14,33.7,22577
09:04:16,33.7,22533
09:04:18,33.7,22480
09:04:20,33.7,22426
09:04:22,33.7,22393
09:04:24,33.7,22369
09:04:26,33.6,22338
09:04:28,33.6,22299
09:04:30,33.6,22258
09:04:32,33.6,22220
09:04:34,33.6,22186
09:04:36,33.6,22156
09:04:38,33.6,22116
09:04:40,33.5,22077
09:04:42,33.6,22036
09:04:44,33.5,21991
09:04:47,33.5,21948
09:04:49,33.5,21912
09:04:51,33.5,21888
09:04:53,33.5,21850
09:04:55,33.5,21804
09:04:58,33.5,21752
09:05:00,33.5,21682
09:05:02,33.5,21628
09:05:04,33.5,21596
09:05:06,33.5,21566
09:05:08,33.5,21519
09:05:10,33.5,21489
09:05:12,33.5,21464
09:05:14,33.4,21424
09:05:16,33.4,21380
09:05:18,33.4,21343
09:05:20,33.4,21290
09:05:22,33.4,21236
09:05:24,33.4,21187
09:05:26,33.4,21150
09:05:28,33.4,21126
09:05:30,33.4,21102
09:05:32,33.4,21064
09:05:34,33.4,21028
09:05:36,33.3,20990
09:05:38,33.4,20969
09:05:40,33.3,20929
09:05:42,33.3,20867
09:05:44,33.3,20804
09:05:46,33.3,20771
09:05:48,33.3,20746
09:05:50,33.3,20710
09:05:52,33.3,20660
09:05:54,33.3,20599
09:05:56,33.3,20546
09:05:58,33.3,20497
09:06:00,33.3,20464
09:06:02,33.3,20429
09:06:05,33.3,20391
09:06:06,33.2,20345
09:06:08,33.2,20295
09:06:10,33.2,20231
09:06:12,33.2,20180
09:06:15,33.2,20151
09:06:17,33.2,20124
09:06:19,33.2,20096
09:06:21,33.1,20072
09:06:23,33.1,20026
09:06:25,33.1,19965
09:06:27,33.1,19916
09:06:29,33.2,19892
09:06:31,33.2,19864
09:06:33,33.2,19820
09:06:35,33.1,19788
09:06:37,33.1,19760
09:06:39,33.1,19723
09:06:42,33.1,19685
09:06:44,33.1,19656
09:06:46,33.1,19618
09:06:48,33,19583
09:06:50,33,19545
09:06:52,33,19506
09:06:54,33,19446
09:06:56,33,19400
09:06:58,33,19364
09:07:00,33,19344
09:07:02,33,19312
09:07:04,33,19258
09:07:06,33,19203
09:07:08,33,19160
09:07:10,33,19134
09:07:12,32.9,19108
09:07:14,32.9,19071
09:07:16,32.9,19035
09:07:18,32.9,19014
09:07:20,32.9,18985
09:07:23,32.9,18939
09:07:25,32.9,18892
09:07:27,32.9,18828
09:07:29,32.9,18791
09:07:31,32.8,18726
09:07:33,32.8,18682
09:07:35,32.8,18633
09:07:37,32.8,18592
09:07:39,32.8,18547
09:07:41,32.8,18499
09:07:43,32.8,18443
09:07:45,32.8,18397
09:07:47,32.8,18359
09:07:49,32.7,18324
09:07:51,32.7,18298
09:07:53,32.7,18261
09:07:55,32.7,18222
09:07:57,32.7,18184
09:07:59,32.7,18159
09:08:01,32.7,18132
09:08:03,32.7,18094
09:08:05,32.7,18057
09:08:07,32.7,18012
09:08:09,32.7,17964
09:08:11,32.7,17937
09:08:13,32.7,17918
09:08:15,32.6,17897
09:08:17,32.6,17864
09:08:19,32.6,17836
09:08:21,32.6,17812
09:08:23,32.6,17789
09:08:25,32.6,17762
09:08:27,32.6,17730
09:08:29,32.5,17706
09:08:31,32.5,17683
09:08:33,32.5,17660
09:08:35,32.5,17632
09:08:38,32.5,17593
09:08:40,32.5,17537
09:08:42,32.5,17473
09:08:44,32.5,17422
09:08:46,32.5,17398
09:08:48,32.4,17363
09:08:50,32.4,17340
09:08:52,32.4,17298
09:08:54,32.4,17259
09:08:57,32.4,17215
09:08:59,32.4,17154
09:09:01,32.4,17103
09:09:03,32.4,17071
09:09:04,32.4,17049
09:09:06,32.4,17024
09:09:08,32.3,16995
09:09:10,32.3,16950
09:09:12,32.3,16885
09:09:14,32.3,16837
09:09:16,32.3,16807
09:09:18,32.3,16788
09:09:20,32.2,16752
09:09:22,32.3,16707
09:09:24,32.3,16683
09:09:26,32.2,16654
09:09:29,32.2,16626
09:09:31,32.2,16589
09:09:33,32.2,16563
09:09:35,32.2,16531
09:09:38,32.2,16487
09:09:40,32.2,16440
09:09:42,32.2,16393
09:09:44,32.1,16333
09:09:46,32.1,16285
09:09:48,32.1,16276
09:09:50,32.1,16252
09:09:52,32.1,16219
09:09:54,32.1,16178
09:09:55,32.1,16132
09:09:58,32.1,16076
09:10:00,32.1,16002
09:10:02,32.1,15969
09:10:05,32,15921
09:10:07,32,15907
09:10:09,32,15883
09:10:11,32,15844
09:10:13,32,15789
09:10:15,32,15725
09:10:17,32,15680
09:10:19,32,15659
09:10:21,32,15635
09:10:23,31.9,15608
09:10:25,31.9,15581
09:10:27,31.9,15558
09:10:29,31.9,15529
09:10:31,31.9,15503
09:10:33,31.9,15486
09:10:35,31.9,15465
09:10:37,31.9,15433
09:10:39,31.9,15407
09:10:41,31.9,15382
09:10:43,31.8,15359
09:10:45,31.8,15330
09:10:47,31.8,15293
09:10:49,31.8,15254
09:10:51,31.8,15203
09:10:53,31.8,15147
09:10:55,31.8,15100
09:10:57,31.7,15052
09:10:59,31.7,15011
09:11:01,31.7,14995
09:11:03,31.7,14977
09:11:06,31.7,14946
09:11:08,31.7,14917
09:11:10,31.7,14899
09:11:11,31.7,14871
09:11:13,31.7,14855
09:11:15,31.7,14827
09:11:18,31.7,14803
09:11:20,31.7,14773
09:11:22,31.7,14750
09:11:24,31.6,14715
09:11:26,31.6,14684
09:11:28,31.6,14662
09:11:30,31.6,14634
09:11:32,31.6,14603
09:11:34,31.6,14583
09:11:37,31.5,14550
09:11:39,31.5,14527
09:11:41,31.5,14496
09:11:43,31.5,14478
09:11:45,31.5,14437
09:11:47,31.5,14398
09:11:49,31.5,14359
09:11:52,31.5,14311
09:11:54,31.4,14282
09:11:56,31.5,14232
09:11:58,31.5,14189
09:12:00,31.4,14164
09:12:02,31.4,14132
09:12:05,31.4,14088
09:12:07,31.3,14055
09:12:09,31.4,14026
09:12:11,31.4,13983
09:12:13,31.4,13948
09:12:15,31.4,13902
09:12:17,31.4,13867
09:12:19,31.4,13847
09:12:21,31.4,13816
09:12:23,31.4,13781
09:12:25,31.4,13735
09:12:27,31.4,13704
09:12:29,31.4,13681
09:12:31,31.4,13653
09:12:33,31.4,13610
09:12:35,31.3,13573
09:12:38,31.3,13532
09:12:40,31.3,13507
09:12:42,31.3,13480
09:12:44,31.3,13444
09:12:46,31.3,13419
09:12:48,31.2,13374
09:12:50,31.3,13361
09:12:52,31.2,13320
09:12:54,31.2,13288
09:12:56,31.2,13246
09:12:58,31.2,13235
09:13:00,31.2,13183
09:13:02,31.2,13158
09:13:04,31.2,13123
09:13:06,31.1,13085
09:13:08,31.1,13067
09:13:10,31.1,13047
09:13:12,31.1,12999
09:13:14,31.1,12969
09:13:16,31.1,12935
09:13:18,31.1,12900
09:13:20,31.1,12876
09:13:22,31.1,12837
09:13:24,31.1,12812
09:13:26,31,12770
09:13:28,31,12727
09:13:30,31,12700
09:13:32,31,12672
09:13:34,31,12646
09:13:36,31,12612
09:13:38,30.9,12579
09:13:41,30.9,12565
09:13:43,30.9,12515
09:13:45,30.9,12490
09:13:47,30.8,12451
09:13:50,31,12420
09:13:52,30.9,12379
09:13:54,30.9,12359
09:13:56,30.9,12323
09:13:58,30.9,12293
09:14:00,30.9,12260
09:14:02,30.9,12244
09:14:04,30.9,12213
09:14:06,30.9,12176
09:14:08,30.9,12150
09:14:10,30.8,12118
09:14:12,30.8,12105
09:14:14,30.8,12063
09:14:16,30.8,12036
09:14:18,30.8,12003
09:14:20,30.8,11966
09:14:23,30.8,11933
09:14:25,30.7,11897
09:14:27,30.7,11883
09:14:29,30.7,11858
09:14:32,30.7,11820
09:14:34,30.7,11795
09:14:36,30.7,11760
09:14:38,30.7,11740
09:14:40,30.7,11715
09:14:42,30.6,11677
09:14:44,30.6,11643
09:14:46,30.6,11613
09:14:48,30.6,11577
09:14:50,30.6,11549
09:14:52,30.6,11514
09:14:54,30.6,11486
09:14:56,30.6,11465
09:14:58,30.6,11450
09:15:00,30.6,11413
09:15:02,30.6,11387
09:15:05,30.5,11349
09:15:07,30.6,11331
09:15:09,30.5,11316
09:15:11,30.5,11282
09:15:13,30.5,11244
09:15:15,30.4,11206
09:15:17,30.5,11187
09:15:19,30.5,11173
09:15:21,30.5,11137
09:15:23,30.5,11111
09:15:25,30.5,11094
09:15:27,30.5,11048
09:15:29,30.4,11028
09:15:31,30.4,11003
09:15:33,30.4,10978
09:15:36,30.4,10938
09:15:38,30.4,10918
09:15:40,30.4,10897
09:15:42,30.4,10871
09:15:44,30.4,10842
09:15:46,30.4,10815
09:15:48,30.3,10781
09:15:50,30.3,10763
09:15:52,30.3,10739
09:15:54,30.3,10712
09:15:56,30.3,10687
09:15:58,30.3,10668
09:16:00,30.3,10648
09:16:02,30.3,10620
09:16:05,30.2,10603
09:16:07,30.3,10571
09:16:09,30.3,10558
09:16:11,30.2,10524
09:16:13,30.1,10487
09:16:15,30.2,10450
09:16:17,30.2,10414
09:16:19,30.2,10396
09:16:21,30.2,10379
09:16:23,30.2,10347
09:16:25,30.2,10319
09:16:27,30.2,10293
09:16:29,30.1,10277
09:16:31,30.1,10249
09:16:33,30.1,10230
09:16:35,30,10192
09:16:37,30.1,10178
09:16:39,30.1,10157
09:16:41,30,10132
09:16:43,30.1,10110
09:16:45,29.9,10074
09:16:47,30.1,10057
09:16:49,30.1,10041
09:16:51,30.1,10024
09:16:53,30,10001
09:16:55,30,9992
09:16:57,30,9965
09:16:59,30,9946
09:17:01,30,9918
09:17:04,30,9902
09:17:06,30,9873
09:17:08,30,9857
09:17:11,30,9834
09:17:13,30,9803
09:17:15,29.9,9780
09:17:17,30,9770
09:17:19,30,9742
09:17:21,29.9,9715
09:17:23,29.9,9696
09:17:25,29.9,9666
09:17:27,29.9,9643
09:17:29,29.9,9634
09:17:32,29.9,9581
09:17:35,29.9,9566
09:17:37,29.9,9543
09:17:39,29.8,9511
09:17:41,29.8,9486
09:17:43,29.8,9462
09:17:45,29.8,9445
09:17:47,29.8,9422
09:17:49,29.7,9403
09:17:51,29.8,9385
09:17:53,29.8,9367
09:17:55,29.6,9344
09:17:57,29.8,9329
09:17:59,29.8,9308
09:18:01,29.8,9289
09:18:03,29.7,9267
09:18:05,29.7,9245
09:18:07,29.7,9219
09:18:09,29.7,9202
09:18:11,29.7,9186
09:18:13,29.7,9156
09:18:15,29.7,9152
09:18:17,29.6,9123
09:18:19,29.7,9099
09:18:21,29.6,9075
09:18:23,29.6,9055
09:18:25,29.6,9039
09:18:27,29.6,9016
09:18:29,29.6,9003
09:18:31,29.6,8986
09:18:33,29.6,8968
09:18:35,29.6,8956
09:18:37,29.6,8927
09:18:39,29.6,8898
09:18:41,29.5,8881
09:18:43,29.5,8854
09:18:45,29.5,8844
09:18:47,29.5,8817
09:18:49,29.5,8790
09:18:51,29.5,8766
09:18:53,29.5,8758
09:18:55,29.5,8731
09:18:57,29.4,8707
09:18:59,29.5,8688
09:19:01,29.5,8673
09:19:04,29.4,8648
09:19:06,29.4,8621
09:19:08,29.4,8602
09:19:10,29.4,8579
09:19:12,29.4,8565
09:19:14,29.4,8539
09:19:17,29.4,8520
09:19:19,29.3,8496
09:19:21,29.4,8494
09:19:23,29.4,8455
09:19:25,29.3,8437
09:19:27,29.3,8416
09:19:29,29.3,8397
09:19:31,29.3,8384
09:19:33,29.3,8365
09:19:35,29.3,8346
09:19:37,29.3,8326
09:19:39,29.3,8309
09:19:41,29.3,8295
09:19:43,29.2,8278
09:19:45,29.3,8263
09:19:47,29.2,8242
09:19:49,29.2,8221
09:19:51,29.2,8207
09:19:53,29.2,8189
09:19:55,29.2,8174
09:19:57,29.2,8156
09:19:59,29.2,8135
09:20:01,29.2,8117
09:20:03,29.2,8103
09:20:05,29.2,8082
09:20:07,29.2,8065
09:20:09,29.2,8042
09:20:11,29.1,8026
09:20:13,29.1,8006
09:20:16,29.1,7989
09:20:18,29.1,7959
09:20:20,29.1,7945
09:20:22,29.1,7930
09:20:24,29.1,7910
09:20:26,29.1,7890
09:20:28,29,7865
09:20:30,29.1,7855
09:20:33,29.1,7836
09:20:35,29,7816
09:20:37,29.1,7794
09:20:39,29,7779
09:20:41,29,7764
09:20:43,29,7744
09:20:45,29,7725
09:20:47,29,7706
09:20:49,29,7684
09:20:51,29,7674
09:20:53,29,7652
09:20:55,29,7633
09:20:57,29,7614
09:20:59,28.9,7597
09:21:01,28.9,7587
09:21:03,28.9,7572
09:21:05,28.9,7559
09:21:07,28.9,7550
09:21:09,28.9,7533
09:21:11,28.9,7516
09:21:13,28.9,7505
09:21:15,28.9,7489
09:21:17,28.9,7474
09:21:19,28.9,7463
09:21:22,28.8,7454
09:21:23,28.8,7434
09:21:25,28.8,7418
09:21:27,28.8,7401
09:21:29,28.8,7388
09:21:32,28.8,7373
09:21:34,28.8,7358
09:21:36,28.8,7335
09:21:38,28.8,7321
09:21:40,28.8,7310
09:21:42,28.8,7291
09:21:44,28.8,7282
09:21:46,28.8,7260
09:21:48,28.8,7245
09:21:50,28.7,7227
09:21:52,28.7,7211
09:21:54,28.7,7188
09:21:56,28.7,7170
09:21:58,28.7,7152
09:22:00,28.7,7138
09:22:02,28.7,7122
09:22:04,28.7,7113
09:22:06,28.7,7093
09:22:08,28.7,7079
09:22:10,28.6,7062
09:22:13,28.6,7043
09:22:15,28.6,7021
09:22:17,28.6,7007
09:22:19,28.6,6992
